,imdb_id,adult,budget,revenue,vote_average,vote_count,video,status,homepage
3288,tt0388795,False,14000000.0,178043761.0,7.8,3273.0,False,Released,http://www.brokebackmountain.com
3289,tt0086197,False,27000000.0,21500000.0,7.5,381.0,False,Released,
3290,tt4034228,False,9000000.0,75026965.0,7.5,3117.0,False,Released,http://manchesterbytheseathemovie.com/
3291,tt0458481,False,65000000.0,39407616.0,6.3,2165.0,False,Released,http://sincity-2.com/
3292,tt0117318,False,36000000.0,20300385.0,6.9,464.0,False,Released,
3293,tt1130988,False,6000000.0,276891.0,6.7,233.0,False,Released,
3294,tt0044672,False,4000000.0,36000000.0,6.4,84.0,False,Released,
3295,tt0056875,False,24500.0,4000000.0,4.9,53.0,False,Released,
3296,tt2392830,False,8138338.0,1864266.0,6.4,83.0,False,Released,
3297,tt0111255,False,45000000.0,170362582.0,5.6,528.0,False,Released,
3298,tt0083000,False,1750000.0,100000.0,6.5,49.0,False,Released,
3299,tt0097027,False,22500000.0,18671317.0,7.1,330.0,False,Released,
3300,tt0415833,False,0.0,40758.0,5.9,11.0,False,Released,
3301,tt3416742,False,1600000.0,6263224.0,7.6,1558.0,False,Released,http://whatwedointheshadows.com/
3302,tt0062229,False,0.0,39481.0,8.0,352.0,False,Released,
3303,tt0114660,False,8000000.0,529766.0,6.6,159.0,False,Released,
3304,tt0475394,False,17000000.0,57103895.0,6.5,821.0,False,Released,http://www.smokinaces.net/
3305,tt0496328,False,1000000.0,18479.0,5.8,25.0,False,Released,
3306,tt0064782,False,20000000.0,31678778.0,6.4,101.0,False,Released,
3307,tt0081747,False,20000000.0,3763988.0,6.6,27.0,False,Released,
3308,tt0097557,False,0.0,151203.0,5.6,32.0,False,Released,
3309,tt0497116,False,1000000.0,46243000.0,7.0,411.0,False,Released,http://www.climatecrisis.net/
3310,tt0347791,False,0.0,20867919.0,6.3,134.0,False,Released,http://www.pokemon.com/us/movies/movie-pokemon-heroes-2003/
3311,tt2599716,False,0.0,81170000.0,5.9,135.0,False,Released,
3312,tt2358925,False,35000000.0,14431253.0,5.2,466.0,False,Released,
3313,tt0095031,False,0.0,42039085.0,7.1,362.0,False,Released,
3314,tt0112401,False,50000000.0,30303072.0,6.2,651.0,False,Released,
3315,tt0808279,False,15000000.0,7938872.0,6.5,991.0,False,Released,
3316,tt2714900,False,0.0,1503616.0,7.8,165.0,False,Released,http://www.vivianmaier.com/film-finding-vivian-maier/
3317,tt2118775,False,0.0,12666.0,5.3,61.0,False,Released,
3318,tt0094138,False,6000000.0,3685862.0,6.7,109.0,False,Released,
3319,tt0100260,False,11000000.0,8862354.0,6.3,169.0,False,Released,
3320,tt0072665,False,6000000.0,1500000.0,5.9,9.0,False,Released,
3321,tt0112625,False,0.0,13940383.0,5.3,109.0,False,Released,
3322,tt1568911,False,66000000.0,177584879.0,7.2,1823.0,False,Released,http://www.warhorsemovie.com/
3323,tt4187590,False,10000000.0,7547762.0,7.3,13.0,False,Released,http://www.batalion-film.ru
3324,tt0408236,False,50000000.0,152000000.0,7.1,3202.0,False,Released,http://www.sweeneytoddmovie.com/
3325,tt2709768,False,75000000.0,875457937.0,6.1,5289.0,False,Released,http://www.thesecretlifeofpets.com/
3326,tt1408253,False,25000000.0,153997819.0,6.2,1262.0,False,Released,
3327,tt0338096,False,25000000.0,27685016.0,6.1,308.0,False,Released,
3328,tt0790712,False,6500000.0,1521261.0,6.7,205.0,False,Released,http://www.themessengermovie.com/
3329,tt0435705,False,70000000.0,76066841.0,5.9,1493.0,False,Released,
3330,tt5657028,False,0.0,222430.0,6.6,961.0,False,Released,
3331,tt0094012,False,22700000.0,38119483.0,6.8,1498.0,False,Released,http://www.mgm.com/view/movie/1873/Spaceballs/
3332,tt1436562,False,90000000.0,484635760.0,6.6,3659.0,False,Released,http://www.riomovies.com/
3333,tt2203308,False,1300000.0,16000000.0,7.1,62.0,False,Released,
3334,tt1981107,False,33000000.0,9494789.0,6.8,384.0,False,Released,
3335,tt3125324,False,7000000.0,14618727.0,7.0,235.0,False,Released,http://beyondthelightsmovie.tumblr.com/
3336,tt0181833,False,0.0,360895.0,5.3,6.0,False,Released,
3337,tt0090660,False,12000000.0,15945534.0,5.5,69.0,False,Released,
3338,tt0377084,False,0.0,20377075.0,6.4,63.0,False,Released,
3339,tt0120863,False,52000000.0,98126565.0,7.4,1366.0,False,Released,
3340,tt0048356,False,343000.0,3000000.0,7.6,127.0,False,Released,
3341,tt0089530,False,10000000.0,36230219.0,6.1,1309.0,False,Released,
3342,tt1219289,False,27000000.0,161849455.0,7.1,6198.0,False,Released,http://www.iamrogue.com/limitless/fullsite/
3343,tt4761270,False,2500000.0,302000.0,6.1,5.0,False,Released,
3344,tt1748227,False,0.0,6842058.0,6.1,454.0,False,Released,
3345,tt0395495,False,25000000.0,16158487.0,5.9,267.0,False,Released,http://www.sonypictures.com/movies/catchandrelease/
3346,tt1864288,False,0.0,223959.0,6.5,56.0,False,Released,http://conanobriencantstop.com/
3347,tt0083642,False,35000000.0,69701637.0,6.1,65.0,False,Released,
3348,tt1798684,False,30000000.0,91709827.0,7.4,3370.0,False,Released,
3349,tt0416449,False,65000000.0,422610419.0,7.1,8007.0,False,Released,http://300themovie.warnerbros.com
3350,tt1179069,False,22000000.0,851517.0,5.9,348.0,False,Released,
3351,tt4285496,False,1400000.0,1320005.0,7.7,208.0,False,Released,http://embraceoftheserpent.oscilloscope.net/
3352,tt0422720,False,40000000.0,60474340.0,6.6,1275.0,False,Released,http://www.sonypictures.com/homevideo/marieantoinette/index.html
3353,tt1512235,False,2500000.0,324138.0,6.6,714.0,False,Released,http://www.thecrimsonbolt.com/
3354,tt0084690,False,0.0,20225989.0,6.4,13.0,False,Released,
3355,tt3508840,False,15000000.0,632542.0,6.4,228.0,False,Released,
3356,tt3155604,False,0.0,4037782.0,7.0,44.0,False,Released,
3357,tt0077745,False,3500000.0,24946533.0,7.3,384.0,False,Released,
3358,tt2865120,False,20000000.0,8821329.0,5.4,320.0,False,Released,http://www.ratchetandclankmovie.com
3359,tt0084865,False,0.0,28215453.0,7.1,168.0,False,Released,
3360,tt0375568,False,10000000.0,19551067.0,6.2,708.0,False,Released,http://www.astroboy-themovie.com/
3361,tt0254686,False,3000000.0,9801375.0,7.4,383.0,False,Released,
3362,tt3098306,False,5000000.0,12058187.0,5.8,236.0,False,Released,
3363,tt0049408,False,4550000.0,21300000.0,7.2,172.0,False,Released,
3364,tt2247692,False,2500000.0,33400000.0,4.4,28.0,False,Released,http://2016themovie.com/
3365,tt1598822,False,56000000.0,142044638.0,5.8,1282.0,False,Released,
3366,tt0402022,False,62000000.0,52304001.0,5.5,1093.0,False,Released,
3367,tt0088395,False,0.0,10530000.0,4.2,8.0,False,Released,
3368,tt0120770,False,17000000.0,30331165.0,6.0,309.0,False,Released,
3369,tt0246578,False,6000000.0,1270522.0,7.8,6610.0,False,Released,
3370,tt0093894,False,27000000.0,38122105.0,6.5,1097.0,False,Released,
3371,tt0043274,False,3000000.0,572000000.0,7.1,3182.0,False,Released,
3372,tt0096969,False,14000000.0,161001698.0,7.0,709.0,False,Released,
3373,tt0029843,False,2033000.0,3981000.0,7.6,288.0,False,Released,
3374,tt0119173,False,50000000.0,48169156.0,6.2,751.0,False,Released,
3375,tt4667094,False,20000000.0,21164799.0,4.5,665.0,False,Released,http://50shadesofblackmovie.com/
3376,tt0368909,False,0.0,20112926.0,7.0,809.0,False,Released,
3377,tt1849718,False,11097000.0,49028000.0,6.2,67.0,False,Released,http://agneepaththefilm.com/
3378,tt0129167,False,70000000.0,23159305.0,7.8,2746.0,False,Released,https://www.warnerbros.com/iron-giant
3379,tt2702724,False,29000000.0,78636257.0,5.8,808.0,False,Released,http://www.thebossfilm.com/
3380,tt0851578,False,0.0,944915.0,7.8,818.0,False,Released,http://www.sonyclassics.com/paprika/
3381,tt1674057,False,0.0,7211180.0,6.5,50.0,False,Released,
3382,tt0453548,False,0.0,414404.0,6.5,72.0,False,Released,
3383,tt0114367,False,20000000.0,5781885.0,6.2,237.0,False,Released,
3384,tt0350258,False,40000000.0,124731534.0,7.4,828.0,False,Released,
3385,tt1287878,False,0.0,349899.0,7.6,91.0,False,Released,http://diaphana.fr/film/poetry
3386,tt1190617,False,20000000.0,7000000.0,3.7,38.0,False,Released,http://www.americancarol.com/
3387,tt0328107,False,70000000.0,130293714.0,7.4,2503.0,False,Released,
3388,tt1872181,False,200000000.0,705717432.0,6.4,7091.0,False,Released,http://www.theamazingspiderman.com
3389,tt0084335,False,0.0,14000000.0,7.3,132.0,False,Released,
3390,tt0100168,False,10000000.0,16153593.0,6.5,88.0,False,Released,
3391,tt0088794,False,0.0,10297601.0,6.9,236.0,False,Released,
3392,tt1242460,False,7000000.0,10765283.0,7.6,1284.0,False,Released,http://kevin.oscilloscope.net
3393,tt0120764,False,65000000.0,36850101.0,5.3,137.0,False,Released,
3394,tt0106977,False,44000000.0,368875760.0,7.3,2022.0,False,Released,
3395,tt0110200,False,0.0,1907743.0,7.3,199.0,False,Released,
3396,tt2035599,False,900000.0,25000.0,6.8,6.0,False,Released,http://www.nfb.ca/film/pink_ribbons_inc_clip/
3397,tt1661199,False,95000000.0,543514353.0,6.7,4441.0,False,Released,http://movies.disney.com/cinderella
3398,tt1131729,False,50000000.0,36348784.0,7.3,1160.0,False,Released,http://www.theboatthatrocked.net/
3399,tt0120524,False,5000000.0,15719109.0,5.7,203.0,False,Released,
3400,tt1532382,False,3500000.0,3704408.0,6.3,22.0,False,Released,
3401,tt0118980,False,0.0,33556.0,6.4,17.0,False,Released,
3402,tt0110912,False,8000000.0,213928762.0,8.4,14977.0,False,Released,
3403,tt0119141,False,0.0,29481428.0,6.1,212.0,False,Released,
3404,tt1294213,False,15000000.0,5024782.0,5.8,129.0,False,Released,http://www.solitarymanmovie.com/
3405,tt1287468,False,85000000.0,112483764.0,4.9,263.0,False,Released,http://catsanddogsmovie.warnerbros.com/
3406,tt0790736,False,130000000.0,61648500.0,5.6,2015.0,False,Released,http://www.ripd.com/
3407,tt0349825,False,28000000.0,64445708.0,7.1,264.0,False,Released,
3408,tt0106464,False,12000000.0,212483.0,3.0,1.0,False,Released,http://www.imdb.com/title/tt0106464/
3409,tt1572315,False,10000000.0,0.0,5.3,765.0,False,Released,
3410,tt0457510,False,32000000.0,80197993.0,5.6,608.0,False,Released,http://www.nacholibre.com/
3411,tt1183251,False,25000000.0,4388563.0,5.8,135.0,False,Released,
3412,tt0093278,False,55000000.0,14375181.0,4.3,52.0,False,Released,
3413,tt0075999,False,175000.0,594947.0,6.5,12.0,False,Released,
3414,tt0087884,False,1746964.0,2181987.0,8.1,559.0,False,Released,
3415,tt0054215,False,806948.0,32000000.0,8.4,4843.0,False,Released,
3416,tt0319343,False,32000000.0,173398518.0,6.6,1931.0,False,Released,
3417,tt0079116,False,8000000.0,43000000.0,7.5,1119.0,False,Released,
3418,tt0800320,False,125000000.0,232713139.0,5.7,3655.0,False,Released,http://www.clash-of-the-titans.com/
3419,tt0323298,False,2500000.0,1062253.0,6.1,25.0,False,Released,http://www.sonyclassics.com/themother/
3420,tt1582507,False,6900000.0,44287131.0,5.8,1010.0,False,Released,
3421,tt2258281,False,0.0,124919.0,7.4,74.0,False,Released,http://www.dupadealuri.ro
3422,tt0382932,False,150000000.0,623722818.0,7.6,8863.0,False,Released,http://disney.go.com/disneypictures/ratatouille/
3423,tt3784652,False,0.0,123899.0,5.8,29.0,False,Released,
3424,tt0401815,False,4750000.0,206871.0,5.1,116.0,False,Released,http://www.tamaramovie.com/
3425,tt0070903,False,0.0,45000000.0,7.2,187.0,False,Released,
3426,tt0382077,False,30000000.0,122650962.0,6.3,791.0,False,Released,
3427,tt0055304,False,200000.0,2000000.0,6.9,121.0,False,Released,
3428,tt0087277,False,8200000.0,80035402.0,6.5,940.0,False,Released,
3429,tt3731562,False,185000000.0,566652812.0,6.3,5947.0,False,Released,http://kongskullislandmovie.com/
3430,tt0092112,False,0.0,6797218.0,5.9,66.0,False,Released,
3431,tt0845046,False,4000000.0,6870249.0,6.8,221.0,False,Released,http://www.sonoframbow.com/
3432,tt3541262,False,9500000.0,112156811.0,7.1,107.0,False,Released,http://www.cj-entertainment.com/movie/detail/140624-001
3433,tt0106557,False,900000.0,6980986.0,4.7,79.0,False,Released,
3434,tt2381991,False,115000000.0,164602163.0,6.2,2923.0,False,Released,http://www.thehuntsmanmovie.com/
3435,tt1985949,False,73000000.0,349779543.0,6.0,1815.0,False,Released,http://sites.sonypictures.com/angrybirds/site
3436,tt0076085,False,0.0,0.0,8.0,228.0,False,Released,
3437,tt0086129,False,6500000.0,33759266.0,5.3,112.0,False,Released,
3438,tt0237534,False,29000000.0,70752904.0,6.6,688.0,False,Released,http://www.brotherhoodofthewolf.com/
3439,tt1449283,False,30000000.0,14460000.0,6.9,438.0,False,Released,http://disney.go.com/pooh/home/
3440,tt0142688,False,38000000.0,58401898.0,6.4,1387.0,False,Released,
3441,tt0119054,False,10000000.0,0.0,5.8,18.0,False,Released,
3442,tt0483756,False,4000000.0,333912.0,6.3,41.0,False,Released,
3443,tt0118927,False,0.0,3028094.0,4.4,14.0,False,Released,
3444,tt0111070,False,22000000.0,189833357.0,6.3,974.0,False,Released,
3445,tt3039378,False,0.0,750000.0,1.5,4.0,False,Released,
3446,tt0421994,False,0.0,2455831.0,7.3,378.0,False,Released,http://www.foxsearchlight.com/imaginemeandyou/
3447,tt0808399,False,14700000.0,8049666.0,5.8,269.0,False,Released,
3448,tt0046303,False,3100000.0,20000000.0,7.4,254.0,False,Released,
3449,tt0097958,False,27000000.0,71319546.0,7.2,1085.0,False,Released,
3450,tt0087553,False,14400000.0,34700291.0,7.5,292.0,False,Released,
3451,tt1334260,False,15000000.0,9455232.0,6.8,1270.0,False,Released,http://www.foxsearchlight.com/neverletmego/
3452,tt4052882,False,17000000.0,119100758.0,6.3,2987.0,False,Released,http://www.theshallows-movie.com
3453,tt0408524,False,30000000.0,34252847.0,5.7,116.0,False,Released,
3454,tt0106761,False,3500000.0,2341309.0,4.0,110.0,False,Released,
3455,tt0175880,False,37000000.0,48451803.0,7.7,1546.0,False,Released,https://www.warnerbros.com/magnolia
3456,tt0059578,False,600000.0,15000000.0,8.0,1733.0,False,Released,
3457,tt0103873,False,3000000.0,242623.0,7.4,700.0,False,Released,
3458,tt1663662,False,180000000.0,407602906.0,6.8,7543.0,False,Released,
3459,tt1189073,False,13000000.0,5774854.0,7.5,1468.0,False,Released,http://www.lapielquehabito.com
3460,tt0421082,False,0.0,8159508.0,7.6,372.0,False,Released,http://www.controlthemovie.com
3461,tt1477109,False,12000000.0,11212294.0,6.1,89.0,False,Released,
3462,tt0282687,False,40000000.0,16872671.0,5.6,235.0,False,Released,
3463,tt0104109,False,200000.0,300000.0,6.0,1.0,False,Released,
3464,tt0151804,False,10000000.0,10827810.0,7.4,1539.0,False,Released,
3465,tt0112682,False,18000000.0,1738611.0,7.5,488.0,False,Released,
3466,tt0077504,False,0.0,45000000.0,5.6,17.0,False,Released,
3467,tt0108147,False,38000000.0,57319029.0,6.2,813.0,False,Released,
3468,tt1715873,False,0.0,203373.0,5.8,294.0,False,Released,
3469,tt0285727,False,0.0,17350.0,4.2,3.0,False,Released,http://www.milwaukee-minnesota.com/
3470,tt0069113,False,5000000.0,84563118.0,7.3,386.0,False,Released,
3471,tt1110037,False,5000000.0,1413000.0,1.0,2.0,False,Released,
3472,tt4383594,False,30000000.0,57814445.0,5.6,526.0,False,Released,http://www.ninelivesmovie.com/
3473,tt1132620,False,13000000.0,109421911.0,7.5,1570.0,False,Released,http://dragontattoofilm.com/
3474,tt1001526,False,130000000.0,321887208.0,6.8,3553.0,False,Released,http://www.megamind.com
3475,tt0084938,False,0.0,30688860.0,5.9,24.0,False,Released,
3476,tt2467046,False,16000000.0,19682924.0,3.9,694.0,False,Released,http://www.leftbehindmovie.com/
3477,tt0095897,False,0.0,20324096.0,5.8,125.0,False,Released,
3478,tt1293847,False,85000000.0,346147658.0,5.6,2418.0,False,Released,
3479,tt0470705,False,4000000.0,8059140.0,6.1,253.0,False,Released,
3480,tt0074279,False,780000.0,1500000.0,5.8,40.0,False,Released,
3481,tt0091613,False,2000000.0,1301121.0,5.8,2.0,False,Released,
3482,tt0093143,False,0.0,760000.0,6.5,4.0,False,Released,
3483,tt0059037,False,0.0,15260000.0,7.2,110.0,False,Released,
3484,tt4501244,False,38000000.0,118034273.0,6.2,2458.0,False,Released,
3485,tt0167456,False,57000000.0,28283637.0,4.6,141.0,False,Released,http://www.thunderbirdsmovie.com
3486,tt2004420,False,18000000.0,268157400.0,6.2,4473.0,False,Released,
3487,tt0061852,False,4000000.0,205843612.0,7.2,3435.0,False,Released,http://movies.disney.com/the-jungle-book-1967
3488,tt0790604,False,51000000.0,47231070.0,5.3,243.0,False,Released,https://www.foxmovies.com/movies/deck-the-halls
3489,tt0252501,False,31000000.0,24185781.0,6.6,213.0,False,Released,
3490,tt0073812,False,5000000.0,34251525.0,6.5,133.0,False,Released,
3491,tt0032273,False,2000000.0,9172000.0,7.2,17.0,False,Released,
3492,tt1242457,False,25000000.0,16815892.0,5.4,26.0,False,Released,http://www.tarasbulbafilm.ru/
3493,tt2347497,False,0.0,14567.0,4.8,119.0,False,Released,
3494,tt1093908,False,40000000.0,108332743.0,6.3,1605.0,False,Released,http://www.bluefly.com/media/promotions/flash/shopaholic/main/shopaholic.html
3495,tt0096073,False,0.0,18875011.0,5.9,134.0,False,Released,
3496,tt0477348,False,25000000.0,171627166.0,7.9,5821.0,False,Released,
3497,tt0099785,False,18000000.0,476684675.0,7.2,5238.0,False,Released,https://www.foxconnect.com/home-alone-4.html
3498,tt0095294,False,3000000.0,12090735.0,6.4,400.0,False,Released,
3499,tt0790770,False,0.0,3460466.0,6.7,121.0,False,Released,
3500,tt0109446,False,45000000.0,117615211.0,6.5,500.0,False,Released,
3501,tt0265666,False,21000000.0,71441250.0,7.5,2238.0,False,Released,
3502,tt0059742,False,8200000.0,286214286.0,7.6,1626.0,False,Released,
3503,tt1308729,False,55000000.0,9489829.0,5.3,670.0,False,Released,
3504,tt0057345,False,900000.0,528428.0,7.4,272.0,False,Released,
3505,tt0121164,False,40000000.0,117195061.0,7.4,4230.0,False,Released,http://corpsebridemovie.warnerbros.com/
3506,tt0173840,False,137000000.0,85131830.0,6.0,707.0,False,Released,
3507,tt0080716,False,0.0,21202829.0,6.3,173.0,False,Released,http://alanparker.com/film/fame/
3508,tt0338564,False,0.0,8708932.0,7.8,734.0,False,Released,
3509,tt0462504,False,10000000.0,7177143.0,6.9,538.0,False,Released,
3510,tt0110093,False,45000000.0,61947267.0,5.4,85.0,False,Released,
3511,tt0978764,False,82000000.0,89792502.0,6.1,2678.0,False,Released,http://suckerpunchmovie.warnerbros.com
3512,tt0056217,False,3200000.0,8000000.0,7.7,458.0,False,Released,
3513,tt0063035,False,7000000.0,11000000.0,5.5,62.0,False,Released,
3514,tt0410454,False,7500000.0,3347647.0,7.1,6.0,False,Released,http://www.workandtheglory.com/
3515,tt0099699,False,0.0,29888235.0,6.0,197.0,False,Released,
3516,tt1981115,False,170000000.0,644571402.0,6.7,9953.0,False,Released,https://www.marvel.com/movies/thor-the-dark-world
3517,tt0887912,False,15000000.0,42000000.0,7.3,3020.0,False,Released,http://www.thehurtlocker-movie.com/
3518,tt2172584,False,15000000.0,1338365.0,6.0,602.0,False,Released,
3519,tt0075086,False,0.0,17883410.0,5.4,14.0,False,Released,http://www.crownintlpictures.com/ostitles.html
3520,tt0475169,False,0.0,767311.0,7.0,96.0,False,Released,http://www.13-tzameti.com/
3521,tt0092718,False,1800000.0,31623833.0,6.9,281.0,False,Released,
3522,tt0105265,False,12000000.0,43440294.0,7.2,433.0,False,Released,
3523,tt0119177,False,36000000.0,12532777.0,7.5,3201.0,False,Released,
3524,tt0762125,False,70000000.0,104945765.0,5.7,1048.0,False,Released,http://www.sonypictures.com/movies/planet51/
3525,tt0089087,False,0.0,24467000.0,6.9,104.0,False,Released,
3526,tt0109936,False,0.0,13145977.0,6.1,106.0,False,Released,
3527,tt0082525,False,24000000.0,939423.0,4.0,1.0,False,Released,
3528,tt0421715,False,150000000.0,333932083.0,7.5,6486.0,False,Released,http://www.benjaminbutton.com/
3529,tt0091757,False,40000000.0,1641825.0,6.3,85.0,False,Released,
3530,tt0108399,False,12500000.0,12281551.0,7.5,1253.0,False,Released,
3531,tt0075860,False,20000000.0,303788635.0,7.3,1965.0,False,Released,
3532,tt0976222,False,20000000.0,12225023.0,5.6,254.0,False,Released,http://bandslam-movie.com/
3533,tt0075314,False,1300000.0,28262574.0,8.1,5132.0,False,Released,
3534,tt0096438,False,70000000.0,329803958.0,7.4,2815.0,False,Released,
3535,tt5653294,False,10000000.0,27305571.0,6.8,102.0,False,Released,
3536,tt0450232,False,55000000.0,65664721.0,6.3,1045.0,False,Released,
3537,tt0071315,False,6000000.0,30000000.0,7.9,1716.0,False,Released,
3538,tt2039393,False,25000000.0,39171130.0,5.8,772.0,False,Released,http://www.thegamblermovie.com/
3539,tt0403703,False,20000000.0,29170410.0,5.6,130.0,False,Released,http://yugioh.warnerbros.com/
3540,tt0092076,False,4700000.0,8025872.0,5.6,293.0,False,Released,
3541,tt0100828,False,19000000.0,10000000.0,6.1,79.0,False,Released,
3542,tt2167970,False,0.0,6134438.0,3.6,13.0,False,Released,
3543,tt0231402,False,21150000.0,39438674.0,4.9,268.0,False,Released,
3544,tt2275471,False,5000000.0,388.0,4.7,20.0,False,Released,https://www.facebook.com/aperfectmanmovie
3545,tt2481480,False,0.0,206909.0,6.3,123.0,False,Released,http://www.robthemobmovie.com/
3546,tt0327084,False,80000000.0,343397247.0,6.4,2265.0,False,Released,
3547,tt0892782,False,175000000.0,381509870.0,6.1,2521.0,False,Released,http://www.monstersvsaliens.com/
3548,tt0091578,False,860000.0,2451545.0,6.9,105.0,False,Released,
3549,tt0318974,False,145000000.0,25819961.0,5.8,148.0,False,Released,
3550,tt0116695,False,50000000.0,273552592.0,6.8,1573.0,False,Released,
3551,tt0295700,False,12600000.0,28650575.0,6.1,1135.0,False,Released,
3552,tt2184339,False,3000000.0,89328627.0,6.2,4700.0,False,Released,
3553,tt0816462,False,90000000.0,48795021.0,5.2,1007.0,False,Released,http://www.conanthebarbarianin3d.com/
3554,tt0240462,False,70000000.0,176104344.0,5.1,862.0,False,Released,
3555,tt2172934,False,28000000.0,52597999.0,6.1,1267.0,False,Released,
3556,tt0109370,False,11000000.0,178104.0,5.9,96.0,False,Released,
3557,tt2191701,False,80000000.0,246984278.0,5.9,2052.0,False,Released,http://www.sonypictures.com/movies/grownups2
3558,tt2357129,False,12000000.0,35931410.0,6.1,1602.0,False,Released,http://thejobsmovie.com/
3559,tt2404217,False,0.0,84500000.0,7.0,21.0,False,Released,
3560,tt0976238,False,35000000.0,92219310.0,5.3,351.0,False,Released,http://disney.go.com/olddogs/
3561,tt2980592,False,5000000.0,2367161.0,6.5,945.0,False,Released,
3562,tt0093624,False,1200000.0,3109904.0,6.4,121.0,False,Released,
3563,tt0377834,False,0.0,12212123.0,6.3,31.0,False,Released,
3564,tt1105733,False,4180000.0,11000000.0,4.8,33.0,False,Released,
3565,tt0064757,False,6500000.0,81974493.0,6.5,786.0,False,Released,http://www.mgm.com/view/movie/1411/On-Her-Majesty%E2%80%99s-Secret-Service/
3566,tt1107319,False,4000000.0,55125.0,6.3,100.0,False,Released,http://www.dirtygirlmovie.com/
3567,tt0099800,False,2500000.0,26386000.0,6.1,82.0,False,Released,
3568,tt0215750,False,68000000.0,96976270.0,7.3,1717.0,False,Released,
3569,tt0105682,False,0.0,1666511.0,7.5,56.0,False,Released,
3570,tt1073498,False,30000000.0,84646831.0,3.7,754.0,False,Released,http://www.meetthespartans.com/
3571,tt0117998,False,92000000.0,494471524.0,6.3,1558.0,False,Released,
3572,tt0095801,False,0.0,3587303.0,7.3,142.0,False,Released,
3573,tt0144814,False,21000000.0,17762705.0,5.1,152.0,False,Released,
3574,tt1403177,False,7000000.0,382946.0,7.0,331.0,False,Released,http://www.hesherthemovie.com/
3575,tt0105699,False,23000000.0,57138719.0,6.0,105.0,False,Released,
3576,tt0116000,False,0.0,22955097.0,5.4,172.0,False,Released,
3577,tt0119217,False,10000000.0,225933435.0,8.1,5625.0,False,Released,http://www.miramax.com/movie/good-will-hunting
3578,tt0095174,False,20000000.0,17637950.0,6.7,415.0,False,Released,
3579,tt0094332,False,22000000.0,63766510.0,6.4,589.0,False,Released,
3580,tt0324133,False,7800000.0,22441323.0,6.4,272.0,False,Released,http://www.marsdistribution.com/xml/flash.html?cfilm=46022
3581,tt1622979,False,47000000.0,157887643.0,6.0,1659.0,False,Released,http://finaldestinationmovie.warnerbros.com/index.html
3582,tt0161023,False,312000.0,1281176.0,6.4,20.0,False,Released,
3583,tt0375210,False,10000000.0,91196419.0,5.6,402.0,False,Released,
3584,tt0466839,False,24000000.0,9576495.0,5.8,180.0,False,Released,
3585,tt0301357,False,4800000.0,79384880.0,7.5,1058.0,False,Released,http://www.good-bye-lenin.de/index2.php
3586,tt3228088,False,0.0,116873.0,4.4,28.0,False,Released,http://sparkaspacetail.com
3587,tt1454523,False,6000000.0,3770657.0,7.0,53.0,False,Released,http://www.panegre.com/
3588,tt0089686,False,3000000.0,29999213.0,5.7,723.0,False,Released,
3589,tt0119051,False,0.0,43312294.0,6.7,559.0,False,Released,
3590,tt0892791,False,165000000.0,752600867.0,6.1,3762.0,False,Released,http://www.shrekforeverafter.com/
3591,tt0097782,False,0.0,1247946.0,6.5,6.0,False,Released,
3592,tt3882000,False,0.0,63802.0,6.0,67.0,False,Released,
3593,tt0145653,False,25.0,13.0,7.0,109.0,False,Released,http://alanparker.com/film/angelas-ashes/
3594,tt0455857,False,15000000.0,66966987.0,5.5,519.0,False,Released,http://www.sonypictures.com/movies/whenastrangercalls/site/
3595,tt3210686,False,22000000.0,67800064.0,6.4,122.0,False,Released,
3596,tt0069697,False,0.0,36782781.0,7.4,350.0,False,Released,
3597,tt0119223,False,25000000.0,55494066.0,6.6,245.0,False,Released,
3598,tt0097967,False,12000000.0,15942628.0,5.2,83.0,False,Released,
3599,tt0381442,False,823258.0,823258.0,6.3,70.0,False,Released,
3600,tt0119723,False,0.0,3309421.0,4.6,19.0,False,Released,http://www.bbc.co.uk/bbcfilms/film/mrs_dalloway
3601,tt4142022,False,1816720.0,4541800.0,5.9,309.0,False,Released,
3602,tt0125659,False,2900000.0,368234.0,7.5,381.0,False,Released,
3603,tt0040694,False,3700000.0,2956000.0,6.6,32.0,False,Released,
3604,tt0215129,False,16000000.0,119754278.0,6.0,894.0,False,Released,
3605,tt1761005,False,0.0,1558836.0,5.2,14.0,False,Released,
3606,tt0238380,False,20000000.0,5359645.0,7.0,2427.0,False,Released,
3607,tt1397514,False,79000000.0,355692760.0,5.9,2106.0,False,Released,http://www.themysteriousisland.com/
3608,tt0119809,False,0.0,27354.0,6.6,52.0,False,Released,
3609,tt0090350,False,24000000.0,18707466.0,6.8,131.0,False,Released,
3610,tt0120087,False,0.0,479099.0,3.6,10.0,False,Released,
3611,tt0033870,False,375000.0,1772000.0,7.8,726.0,False,Released,
3612,tt2870648,False,0.0,8413144.0,7.6,695.0,False,Released,http://www.amy-movie.com/
3613,tt1634122,False,45000000.0,160078586.0,6.1,1770.0,False,Released,http://www.johnnyenglishreborn.com/
3614,tt0107943,False,11500000.0,23237911.0,7.6,477.0,False,Released,
3615,tt0090927,False,0.0,17768900.0,5.6,146.0,False,Released,
3616,tt0117628,False,3500000.0,9482579.0,5.5,116.0,False,Released,
3617,tt0338459,False,38000000.0,197011982.0,4.9,1056.0,False,Released,
